OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10424,MEREP,7,23-01-2017,20-02-2017,27-01-2017,2,44.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
10425,LAMAI,6,24-01-2017,21-02-2017,14-02-2017,2,17.5,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
10426,GALED,4,27-01-2017,24-02-2017,06-02-2017,1,13,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
10427,PICCO,4,27-01-2017,24-02-2017,03-03-2017,2,18.75,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
10428,REGGC,7,28-01-2017,25-02-2017,04-02-2017,1,15,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
10429,HUNGO,3,29-01-2017,12-03-2017,07-02-2017,2,28.75,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
10430,ERNSH,4,30-01-2017,13-02-2017,03-02-2017,1,58.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
10431,BOTTM,4,30-01-2017,13-02-2017,07-02-2017,2,42.5,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
10432,SPLIR,3,31-01-2017,14-02-2017,07-02-2017,2,22.5,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
10433,PRINI,3,03-02-2017,03-03-2017,04-03-2017,3,17,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
10434,FOLKO,3,03-02-2017,03-03-2017,13-02-2017,2,16,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
10435,CONSH,8,04-02-2017,18-03-2017,07-02-2017,2,18,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
10436,BLONP,3,05-02-2017,05-03-2017,11-02-2017,2,34.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
10437,WARTH,8,05-02-2017,05-03-2017,12-02-2017,1,13.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
10438,TOMSP,3,06-02-2017,06-03-2017,14-02-2017,2,22.5,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
10439,MEREP,6,07-02-2017,07-03-2017,10-02-2017,3,26.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
10440,SAVEA,4,10-02-2017,10-03-2017,28-02-2017,2,62,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
10441,OLDWO,3,10-02-2017,24-03-2017,14-03-2017,2,22.5,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
10442,ERNSH,3,11-02-2017,11-03-2017,18-02-2017,2,52.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
10443,REGGC,8,12-02-2017,12-03-2017,14-02-2017,1,14.5,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
10444,BERGS,3,12-02-2017,12-03-2017,21-02-2017,3,25.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
10445,BERGS,3,13-02-2017,13-03-2017,20-02-2017,1,15.25,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
10446,TOMSP,6,14-02-2017,14-03-2017,19-02-2017,1,22.5,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
10447,RICAR,4,14-02-2017,14-03-2017,07-03-2017,2,29.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
10448,RANCH,4,17-02-2017,17-03-2017,24-02-2017,2,16.5,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
10449,BLONP,3,18-02-2017,18-03-2017,27-02-2017,2,27.25,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
10450,VICTE,8,19-02-2017,19-03-2017,11-03-2017,2,16.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
10451,QUICK,4,19-02-2017,05-03-2017,12-03-2017,3,69.5,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
10452,SAVEA,8,20-02-2017,20-03-2017,26-02-2017,1,38.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
10453,AROUT,1,21-02-2017,21-03-2017,26-02-2017,2,20,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
10454,LAMAI,4,21-02-2017,21-03-2017,25-02-2017,3,22.5,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
10455,WARTH,8,24-02-2017,07-04-2017,03-03-2017,2,41.25,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
10456,KOENE,8,25-02-2017,08-04-2017,28-02-2017,2,25.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
10457,KOENE,2,25-02-2017,25-03-2017,03-03-2017,1,19,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
10458,SUPRD,7,26-02-2017,26-03-2017,04-03-2017,3,46.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
10459,VICTE,4,27-02-2017,27-03-2017,28-02-2017,2,29,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
10460,FOLKO,8,28-02-2017,28-03-2017,03-03-2017,1,16.25,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
10461,LILAS,1,28-02-2017,28-03-2017,05-03-2017,3,42,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
10462,CONSH,2,03-03-2017,31-03-2017,18-03-2017,1,15.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
10463,SUPRD,5,04-03-2017,01-04-2017,06-03-2017,3,27.75,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
10464,FURIB,4,04-03-2017,01-04-2017,14-03-2017,2,27.25,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
10465,VAFFE,1,05-03-2017,02-04-2017,14-03-2017,3,39.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
10466,COMMI,4,06-03-2017,03-04-2017,13-03-2017,1,13.75,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
10467,MAGAA,8,06-03-2017,03-04-2017,11-03-2017,2,20,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
10468,KOENE,3,07-03-2017,04-04-2017,12-03-2017,3,15.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
10469,WHITC,1,10-03-2017,07-04-2017,14-03-2017,1,29.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
10470,BONAP,4,11-03-2017,08-04-2017,14-03-2017,2,23.25,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
10471,BSBEV,2,11-03-2017,08-04-2017,18-03-2017,3,22.5,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
10472,SEVES,8,12-03-2017,09-04-2017,19-03-2017,1,34.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
10473,ISLAT,1,13-03-2017,27-03-2017,21-03-2017,3,16,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
10474,PERIC,5,13-03-2017,10-04-2017,21-03-2017,2,25.25,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
10475,SUPRD,9,14-03-2017,11-04-2017,04-04-2017,1,44.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
10476,HILAA,8,17-03-2017,14-04-2017,24-03-2017,3,13.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
10477,PRINI,5,17-03-2017,14-04-2017,25-03-2017,2,24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
10478,VICTE,2,18-03-2017,01-04-2017,26-03-2017,3,15,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
10479,RATTC,3,19-03-2017,16-04-2017,21-03-2017,3,47,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
10480,FOLIG,6,20-03-2017,17-04-2017,24-03-2017,2,20.5,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
10481,RICAR,8,20-03-2017,17-04-2017,25-03-2017,2,26,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
10482,LAZYK,1,21-03-2017,18-04-2017,10-04-2017,3,12.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
10483,WHITC,7,24-03-2017,21-04-2017,25-04-2017,2,26.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
10484,BSBEV,3,24-03-2017,21-04-2017,01-04-2017,3,16.75,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
10485,LINOD,4,25-03-2017,08-04-2017,31-03-2017,2,42.5,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
10486,HILAA,1,26-03-2017,23-04-2017,02-04-2017,2,21.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
10487,QUEEN,2,26-03-2017,23-04-2017,28-03-2017,2,24.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
10488,FRANK,8,27-03-2017,24-04-2017,02-04-2017,2,22.5,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
10489,PICCO,6,28-03-2017,25-04-2017,09-04-2017,2,18.25,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
10490,HILAA,7,31-03-2017,28-04-2017,03-04-2017,2,41.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
10491,FURIB,8,31-03-2017,28-04-2017,08-04-2017,3,15.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
10492,BOTTM,3,01-04-2017,29-04-2017,11-04-2017,1,30,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
10493,LAMAI,4,02-04-2017,30-04-2017,10-04-2017,3,18.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
10494,COMMI,4,02-04-2017,30-04-2017,09-04-2017,2,17.5,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
10495,LAUGB,3,03-04-2017,01-05-2017,11-04-2017,3,18.75,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
10496,TRADH,7,04-04-2017,02-05-2017,07-04-2017,2,15,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
10497,LEHMS,7,04-04-2017,02-05-2017,07-04-2017,1,26,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
10498,HILAA,8,07-04-2017,05-05-2017,11-04-2017,2,22.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
10499,LILAS,4,08-04-2017,06-05-2017,16-04-2017,2,21.25,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
10500,LAMAI,6,09-04-2017,07-05-2017,17-04-2017,1,15,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
10501,BLAUS,9,09-04-2017,07-05-2017,16-04-2017,3,15,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
10502,PERIC,2,10-04-2017,08-05-2017,29-04-2017,1,24.25,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
10503,HUNGO,6,11-04-2017,09-05-2017,16-04-2017,2,32.5,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
10504,WHITC,4,11-04-2017,09-05-2017,18-04-2017,3,24.75,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
10505,MEREP,3,14-04-2017,12-05-2017,21-04-2017,3,10.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
10506,KOENE,9,15-04-2017,13-05-2017,02-05-2017,2,18,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
10507,ANTON,7,15-04-2017,13-05-2017,22-04-2017,1,17.5,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
10508,OTTIK,1,16-04-2017,14-05-2017,13-05-2017,2,15,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
10509,BLAUS,4,17-04-2017,15-05-2017,29-04-2017,1,10.75,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
10510,SAVEA,6,18-04-2017,16-05-2017,28-04-2017,3,28,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
10511,BONAP,4,18-04-2017,16-05-2017,21-04-2017,3,37.5,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
10512,FAMIA,7,21-04-2017,19-05-2017,24-04-2017,2,19.25,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
10513,WANDK,7,22-04-2017,03-06-2017,28-04-2017,1,36.25,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
10514,ERNSH,3,22-04-2017,20-05-2017,16-05-2017,2,68.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
10515,QUICK,2,23-04-2017,07-05-2017,23-05-2017,1,81.5,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
10516,HUNGO,2,24-04-2017,22-05-2017,01-05-2017,3,41.25,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
10517,NORTS,3,24-04-2017,22-05-2017,29-04-2017,3,14,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
10518,TORTU,4,25-04-2017,09-05-2017,05-05-2017,2,17.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
10519,CHOPS,6,28-04-2017,26-05-2017,01-05-2017,3,26.5,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
10520,SANTG,7,29-04-2017,27-05-2017,01-05-2017,1,13.25,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
10521,CACTU,8,29-04-2017,27-05-2017,02-05-2017,2,14.75,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
10522,LEHMS,4,30-04-2017,28-05-2017,06-05-2017,1,37.25,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
10523,SEVES,7,01-05-2017,29-05-2017,30-05-2017,2,26,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
10524,BERGS,1,01-05-2017,29-05-2017,07-05-2017,2,31.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
10525,BONAP,1,02-05-2017,30-05-2017,23-05-2017,2,21.25,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
10526,WARTH,4,05-05-2017,02-06-2017,15-05-2017,2,22,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
10527,QUICK,7,05-05-2017,02-06-2017,07-05-2017,1,30,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
10528,GREAL,6,06-05-2017,20-05-2017,09-05-2017,2,15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
10529,MAISD,5,07-05-2017,04-06-2017,09-05-2017,2,21,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
10530,PICCO,3,08-05-2017,05-06-2017,12-05-2017,2,43.75,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
10531,OCEAN,7,08-05-2017,05-06-2017,19-05-2017,1,10.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
10532,EASTC,7,09-05-2017,06-06-2017,12-05-2017,3,19.75,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
10533,FOLKO,8,12-05-2017,09-06-2017,22-05-2017,1,34.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
10534,LEHMS,8,12-05-2017,09-06-2017,14-05-2017,2,17.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
10535,ANTON,4,13-05-2017,10-06-2017,21-05-2017,1,30,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
10536,LEHMS,3,14-05-2017,11-06-2017,06-06-2017,2,35,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
10537,RICSU,1,14-05-2017,28-05-2017,19-05-2017,1,31.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
10538,BSBEV,9,15-05-2017,12-06-2017,16-05-2017,3,12,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
10539,BSBEV,6,16-05-2017,13-06-2017,23-05-2017,3,21,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
10540,QUICK,3,19-05-2017,16-06-2017,13-06-2017,3,51.25,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
10541,HANAR,2,19-05-2017,16-06-2017,29-05-2017,1,31,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
10542,KOENE,1,20-05-2017,17-06-2017,26-05-2017,3,19.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
10543,LILAS,8,21-05-2017,18-06-2017,23-05-2017,2,35,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
10544,LONEP,4,21-05-2017,18-06-2017,30-05-2017,1,13.5,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
10545,LAZYK,8,22-05-2017,19-06-2017,26-06-2017,2,12.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
10546,VICTE,1,23-05-2017,20-06-2017,27-05-2017,3,30,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
10547,SEVES,3,23-05-2017,20-06-2017,02-06-2017,2,31,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
10548,TOMSP,3,26-05-2017,23-06-2017,02-06-2017,2,16,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
10549,QUICK,5,27-05-2017,10-06-2017,30-05-2017,1,60.75,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
10550,GODOS,7,28-05-2017,25-06-2017,06-06-2017,3,18.5,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
10551,FURIB,4,28-05-2017,09-07-2017,06-06-2017,3,35,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
10552,HILAA,2,29-05-2017,26-06-2017,05-06-2017,1,22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
10553,WARTH,2,30-05-2017,27-06-2017,03-06-2017,2,32.25,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
10554,OTTIK,4,30-05-2017,27-06-2017,05-06-2017,3,30,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
10555,SAVEA,6,02-06-2017,30-06-2017,04-06-2017,3,45.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
10556,SIMOB,2,03-06-2017,15-07-2017,13-06-2017,1,16,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
10557,LEHMS,9,03-06-2017,17-06-2017,06-06-2017,2,22.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
10558,AROUT,1,04-06-2017,02-07-2017,10-06-2017,2,34,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
10559,BLONP,6,05-06-2017,03-07-2017,13-06-2017,1,17.5,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
10560,FRANK,8,06-06-2017,04-07-2017,09-06-2017,1,18.75,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
10561,FOLKO,2,06-06-2017,04-07-2017,09-06-2017,2,25,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
10562,REGGC,1,09-06-2017,07-07-2017,12-06-2017,1,17.5,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
10563,RICAR,2,10-06-2017,22-07-2017,24-06-2017,2,33.75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
10564,RATTC,4,10-06-2017,08-07-2017,16-06-2017,3,21.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
10565,MEREP,8,11-06-2017,09-07-2017,18-06-2017,2,20.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
10566,BLONP,9,12-06-2017,10-07-2017,18-06-2017,1,25.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
10567,HUNGO,1,12-06-2017,10-07-2017,17-06-2017,1,35.75,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
10568,GALED,3,13-06-2017,11-07-2017,09-07-2017,3,11.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
10569,RATTC,5,16-06-2017,14-07-2017,11-07-2017,1,26.25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
10570,MEREP,3,17-06-2017,15-07-2017,19-06-2017,3,28.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
10571,ERNSH,8,17-06-2017,29-07-2017,04-07-2017,3,19.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
10572,BERGS,3,18-06-2017,16-07-2017,25-06-2017,2,31.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
10573,ANTON,7,19-06-2017,17-07-2017,20-06-2017,3,30.75,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
10574,TRAIH,4,19-06-2017,17-07-2017,30-06-2017,2,18,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
10575,MORGK,5,20-06-2017,04-07-2017,30-06-2017,1,24.5,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
10576,TORTU,3,23-06-2017,07-07-2017,30-06-2017,3,22.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
10577,TRAIH,9,23-06-2017,04-08-2017,30-06-2017,2,22,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
10578,BSBEV,4,24-06-2017,22-07-2017,25-07-2017,3,16.5,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
10579,LETSS,1,25-06-2017,23-07-2017,04-07-2017,2,17.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
10580,OTTIK,4,26-06-2017,24-07-2017,01-07-2017,3,23.5,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
10581,FAMIA,3,26-06-2017,24-07-2017,02-07-2017,1,22.5,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
10582,BLAUS,3,27-06-2017,25-07-2017,14-07-2017,2,14.5,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
10583,WARTH,2,30-06-2017,28-07-2017,04-07-2017,2,21,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
10584,BLONP,4,30-06-2017,28-07-2017,04-07-2017,1,22.5,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
10585,WELLI,7,01-07-2017,29-07-2017,10-07-2017,1,13.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
10586,REGGC,9,02-07-2017,30-07-2017,09-07-2017,1,11,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
10587,QUEDE,1,02-07-2017,30-07-2017,09-07-2017,1,21.5,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
10588,QUICK,2,03-07-2017,31-07-2017,10-07-2017,3,45,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
10589,GREAL,8,04-07-2017,01-08-2017,14-07-2017,2,11,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
10590,MEREP,4,07-07-2017,04-08-2017,14-07-2017,3,30,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
